date,dex_volume_usd,curve_volume_usd,bridge_deposit_usd,bridge_withdraw_usd,bridge_net_flow,eth_stablecoin_supply,eth_stablecoin_minted,eth_stablecoin_bridged
2025-10-06,19014536093,255819133.0,1521291434.1206226,1415887482.1212993,105403951.99932337,161289054634,183446329394,1608360
2025-10-07,23435437088,332734048.0,2344840733.314852,2034968759.236846,309871974.07800627,161583669120,183738682179,1620557
2025-10-08,21593399317,210753727.0,4062131262.2002535,4749945954.437964,-687814692.237711,161375117239,184263236546,1621148
2025-10-09,21350547184,244170109.0,3135469014.2998095,4232889994.8657713,-1097420980.5659618,159992698706,183915691376,1624334
2025-10-10,33430411996,802042238.0,3462483125.604469,3477198923.145757,-14715797.541288376,160761051923,183778405925,1573848
2025-10-11,25471772610,469510191.0,6336712868.192877,6315138890.407831,21573977.785045624,159962886762,183239558444,4971928
2025-10-12,22492117716,355587032.0,1527041340.3117433,1665873523.1029007,-138832182.79115748,158852603908,182239348288,5438818
2025-10-13,21910703267,356321509.0,1786200636.157211,1974116147.5402746,-187915511.38306355,158695862783,182091121481,5691797
2025-10-14,24612930560,382480493.0,1811033378.3579333,1962432632.6183872,-151399254.26045394,159298339034,183217629809,5147265
2025-10-15,20337738280,383160215.0,1523391278.147572,1459554426.5535963,63836851.59397578,161623166233,185539747587,5568711
2025-10-16,20807751498,653527518.0,1931242175.2061262,1950032352.0282753,-18790176.82214904,162165674276,186095329634,5575333
2025-10-17,19915778467,457121525.0,1961365545.0650842,1933513580.9773533,27851964.087730885,162813373525,186911738036,5622373
2025-10-18,12357413058,140188508.0,798831128.8131684,893933229.8294528,-95102101.01628435,163622470555,187827234031,5542552
2025-10-19,13589563553,219689090.0,1018273818.722424,950015477.1454909,68258341.57693315,163977826678,188164734050,5532831
2025-10-20,14411497521,183554576.0,1356597790.1873524,1358995741.5872269,-2397951.399874449,164459635274,188522428545,5491976
2025-10-21,17125583519,413127723.0,2129993193.9762764,2939124050.8098893,-809130856.8336129,163653462196,188010862751,5491165
2025-10-22,16796023757,325604774.0,1499249543.5918708,1513544907.4921565,-14295363.90028572,165108842652,188804394609,5570082
2025-10-23,15579408503,334077879.0,1901724958.1830833,2114789031.5680273,-213064073.38494396,163570107574,187394299275,5632311
2025-10-24,15067252908,461575157.0,1255818693.3091547,1219380282.7123532,36438410.59680152,162994374878,186763278089,5634979
2025-10-25,10643174488,375198775.0,767570263.3163211,685011277.5562657,82558985.76005542,163649175208,187490841326,5649933
2025-10-26,11608490109,414311087.0,1053953921.3356372,889450757.3757755,164503163.95986176,163642042074,187528392701,5648583
2025-10-27,16576381883,610694209.0,2056503814.9188948,1846272046.844511,210231768.07438374,163368899437,187341390657,5693127
2025-10-28,15769051252,389171900.0,1992403057.5988858,2647957846.867217,-655554789.2683313,163163043795,187333858255,5742526
2025-10-29,16437385794,293462422.0,1761522470.9303374,1852632871.1913598,-91110400.26102233,163859442725,187436152484,5789360
2025-10-30,18178082373,332833788.0,2242048725.4464374,2898028474.7968082,-655979749.3503709,163343420505,186852739753,5811030
2025-10-31,14902293726,414227256.0,2429900009.142756,3486563725.8897977,-1056663716.7470417,164135299009,186952651955,5779215
2025-11-01,10208502660,379448891.0,923521448.1359445,1057909429.382916,-134387981.2469715,165565409112,187240079586,6308752
2025-11-02,10248731237,159136254.0,976513096.9928665,921589337.6549596,54923759.33790696,165779100269,187351926003,6355146
2025-11-03,18324090845,561458846.0,2296202251.871006,2951016209.085102,-654813957.2140961,165576980162,187219593098,6388716
2025-11-04,24591126380,785613782.0,2702711918.915744,3399790574.4063087,-697078655.4905648,166202985946,187384797759,6299073
2025-11-05,17338082257,946500483.0,3088414817.4568114,4298434944.292077,-1210020126.8352656,166118692016,186711160330,6351567
2025-11-06,17076593847,618695379.0,1697892983.5119898,1823635255.9579947,-125742272.44600487,167378919070,186888226080,6340920
2025-11-07,19398649028,517370880.0,1926745804.2728207,2348801214.7911887,-422055410.518368,167216142428,186839846912,6389511
2025-11-08,12501193722,224361405.0,1105857889.9013214,1201426909.4666598,-95569019.56533837,167579309998,187143635499,6175815
2025-11-09,15253600741,684852964.0,949205970.7915094,911079748.09868,38126222.69282937,167438553277,187026855389,6081329
2025-11-10,15182994628,405024153.0,1481481485.0367343,1325382721.0501277,156098763.9866066,167353684224,187008903247,6056439
2025-11-11,14573601550,367099471.0,1443292593.2500849,1307827035.0423558,135465558.2077291,167828630998,187581797027,6048609
2025-11-12,14695362339,629820366.0,1376688096.1510916,1235942058.619083,140746037.53200865,168345428276,188267162647,6092665
2025-11-13,15513813033,733148861.0,1529441648.0198913,1448282804.6543884,81158843.36550283,168235071640,188228605889,5999148
2025-11-14,15060587527,398167782.0,1218803341.022015,1244455199.7772312,-25651858.75521612,167882289193,188073966566,5886658
2025-11-15,10684368234,223846349.0,836152376.4720474,804534363.6305578,31618012.841489673,167680994586,187871949618,5928954
2025-11-16,10980929222,214943257.0,813712645.0269907,822588802.2671942,-8876157.2402035,167596093837,187832338958,5890429
2025-11-17,13450376888,322028371.0,1842966772.3089287,1994404474.182942,-151437701.8740132,165421691591,185657506965,5896481
2025-11-18,13177736150,407458322.0,1314309264.0798523,1440276656.7492852,-125967392.66943288,165427839541,185555766018,5909154
2025-11-19,12400561734,445984856.0,1214026062.8958447,1427183341.08825,-213157278.19240522,165583176840,185683375782,5877114
2025-11-20,13882974545,459653822.0,1727180129.935628,1604852746.8816335,122327383.05399442,165602918145,185647952309,5842504
2025-11-21,17831553317,1343155283.0,2284681039.7874045,2704291175.684801,-419610135.89739656,165571403790,185619800668,5837691
2025-11-22,9151699766,271168744.0,823977172.4853733,810597544.3565732,13379628.128800035,165225705972,185239417694,5296614
2025-11-23,9294083825,395259232.0,1162234903.3791244,710357551.5996224,451877351.77950203,165247881567,185349910891,5325148
2025-11-24,10257353726,335239233.0,1266680974.3389626,1367154301.0058253,-100473326.66686273,165095195483,185236820280,5315071
2025-11-25,10125593105,345542561.0,1444360503.3195302,1502157632.473186,-57797129.15365577,166184837448,186159817421,5316006
2025-11-26,10509312028,432716278.0,1075916876.1408386,936903298.4992592,139013577.6415794,166614802541,186571708774,5300491
2025-11-27,11313620211,742101602.0,1462305499.189655,4385354059.638909,-2923048560.449254,167074753081,187028580154,5276610
2025-11-28,10908735478,291336654.0,1579997350.4479887,1766441776.191305,-186444425.74331617,167249470458,187073210203,5279297
2025-11-29,8496610458,146417642.0,602516102.198599,632945017.7103193,-30428915.5117203,167182061740,186834943428,5256489
2025-11-30,8283627881,106615416.0,1180685451.1623256,919093253.1716938,261592197.99063182,167284579975,186925137591,5301335
2025-12-01,13159120300,403999710.0,1333244934.8273344,1364956994.9123185,-31712060.084984064,166683203294,186560714735,5280435
2025-12-02,11790669071,357500387.0,1411549232.4269881,1389856780.988859,21692451.438129187,166926519656,186748204219,5179788
2025-12-03,11645136314,298681004.0,1283432061.1622655,1349515934.133375,-66083872.97110939,166351379208,186127403865,4988157
2025-12-04,11047281062,350692128.0,1434251886.6664343,1275475976.7169456,158775909.94948864,166642036726,186415570530,4850451
2025-12-05,10961243896,246148914.0,1156404639.0736823,1118380360.1118586,38024278.9618237,166607419339,186592940018,4883791
2025-12-06,7630308021,97080049.0,707723104.241093,602876072.4698825,104847031.77121055,166621653053,186624808325,4854751
2025-12-07,9769965360,258775724.0,800168226.4184216,656397288.5866382,143770937.8317834,166095445430,186181632365,4864278
2025-12-08,10836607542,212734026.0,1979588589.2068157,955905236.9962806,1023683352.2105352,166316380588,186422907247,4822071
2025-12-09,12546056221,265310855.0,1966438582.2368999,1794817062.6770225,171621519.5598774,165169862705,185130659824,4814775
2025-12-10,11533010448,376933697.0,1324774305.660098,1330799971.645174,-6025665.985075951,165038169053,185643244474,4800977
2025-12-11,11922604745,235904402.0,1727662786.8303275,1669787742.089118,57875044.74120951,164975926041,185571678236,4818888
2025-12-12,10504151138,392901520.0,1309376973.4439502,1447338582.8186994,-137961609.37474918,165677786744,186308136702,4818925
2025-12-13,7059615719,154918564.0,889423584.1293168,707604017.6400427,181819566.48927414,165791549534,186308115901,4743325
2025-12-14,7478281155,82887371.0,761633052.8960328,647228213.7257631,114404839.17026973,166085600888,186642320288,4741677
2025-12-15,12103689062,594562152.0,2218903114.47169,2034610166.722363,184292947.74932718,165945261830,186512447332,4702639
2025-12-16,10700537225,318894227.0,2036940510.5783782,2738860316.5136166,-701919805.9352384,165531121258,186324300055,4705106
2025-12-17,11013921257,385427305.0,1533923385.857121,1543091549.7800267,-9168163.922905684,165959321947,186323024256,4706310
2025-12-18,11941173775,696790379.0,1591306444.0131927,1760522025.786326,-169215581.77313328,166179094375,186362434216,4708094
2025-12-19,11128107409,408080862.0,1139152647.688785,1181953279.051831,-42800631.36304593,165760947453,185947431372,4736094
2025-12-20,7148411220,57674870.0,765124107.0664744,801198384.7044106,-36074277.637936115,166821437806,187059952583,4755381
2025-12-21,7885927875,98170902.0,491958422.94967085,557312120.0030713,-65353697.05340046,167467697907,187731607856,4772313
2025-12-22,10769085677,269006552.0,1396156848.4999492,1601013203.6234353,-204856355.12348604,166354310531,186547206486,4765908
2025-12-23,10305722329,316838115.0,1353944520.098417,1262294359.8821135,91650160.21630359,166380150529,186439951143,4836952
2025-12-24,8657510458,152655967.0,1451630542.7865853,1565157332.3793495,-113526789.59276414,165789299155,185852846541,4871731
2025-12-25,8184692749,94739871.0,895947354.8387085,878656304.4830008,17291050.355707765,165477318658,185477939170,4787436
2025-12-26,8994549554,120667404.0,994771863.3443764,1055062777.6442889,-60290914.29991245,165607315311,185656067107,4791372
2025-12-27,6946363078,137524917.0,620892653.115106,605263782.5594903,15628870.555615664,165869401780,185948881989,4779864
2025-12-28,6750076145,131135164.0,602872054.4419756,525418762.3660136,77453292.075962,165843810236,185931211401,4748115
2025-12-29,10977838868,210524658.0,1328999356.1811633,1395050529.218223,-66051173.037059784,165884503506,186017880269,4843318
2025-12-30,10523019685,388544017.0,3363152142.6431823,2342544300.198273,1020607842.4449091,166436148878,186462640300,4855990
2025-12-31,9911999915,223815704.0,1643186416.8401291,2308874973.352524,-665688556.5123947,164370303947,184869115976,4907722
2026-01-01,7123594910,378531567.0,657342474.8842864,882948912.1922048,-225606437.30791843,164277395318,184549120363,4873505
2026-01-02,10314103628,378688503.0,1062046306.3716003,1033489330.9126908,28556975.45890951,164852448269,185100687358,4884995
2026-01-03,8420762618,225085813.0,585796166.3515005,625749266.7771719,-39953100.42567134,164957903448,185205894902,4771049
2026-01-04,8588484961,110675111.0,486982913.0808969,490571002.6301868,-3588089.549289882,165121651094,185371688989,4779681
2026-01-05,12359570899,228031818.0,1169265722.3373709,1193407139.2001011,-24141416.862730265,165322234711,185557680286,4796982
2026-01-06,12969927738,368656240.0,1609169901.755744,2158556981.0724034,-549387079.3166595,164898400490,185197391830,4805114
2026-01-07,11693358995,311301405.0,1234386532.40621,2098511393.0108845,-864124860.6046746,165259490644,185553636305,4803978
2026-01-08,9443962100,189692858.0,1154915354.3715503,1706927739.8199224,-552012385.4483721,165876659497,186133163998,4854500
2026-01-09,8755227901,137207733.0,1089558306.227764,1635088848.3673077,-545530542.1395438,165653020011,185930020287,5114557
2026-01-10,5438748132,89062511.0,807887687.8639998,835461864.2598152,-27574176.395815372,164466105593,184962021639,5066984
2026-01-11,7370754916,76304078.0,714789796.4638803,605715642.8304064,109074153.63347387,164312701155,184799366250,5050671
2026-01-12,9582039845,127667338.0,1253202715.7423623,1160321280.3241568,92881435.4182055,164217353698,184693299371,5051278
2026-01-13,11157768929,280717260.0,2085686371.4427977,2087078833.454217,-1392462.0114192963,163783762496,184142891243,5542739
2026-01-14,13366390078,400276670.0,2386345486.6759443,2658936556.3281345,-272591069.6521902,164767551734,185323356241,5698897
2026-01-15,12394528337,391476243.0,1761089382.4555113,2424326806.3503704,-663237423.8948591,164606269246,185140621660,5693917
2026-01-16,10440955836,332149788.0,989146828.1218555,1744193200.8932736,-755046372.7714181,164756548985,185217058587,5621146
2026-01-17,7477736722,193145473.0,643584999.6699836,603395764.2396839,40189235.43029976,165255978087,185695346664,5454643
2026-01-18,7458852402,85528854.0,436503976.5067459,423830836.18883157,12673140.317914307,165384149456,185871891055,5426318
2026-01-19,11101158430,159161712.0,1573639842.9338086,1765224911.8642957,-191585068.93048716,165018954320,185524761206,5435145
2026-01-20,15359279830,776752104.0,1984188771.9466426,2085371860.2743573,-101183088.32771468,164627565041,185123765355,5403526
2026-01-21,16630384349,802395284.0,1487008461.0380406,1396112853.1218212,90895607.91621947,162383723807,182904119150,5409049
2026-01-22,12917418828,287460493.0,1302103669.1349113,1359760238.868375,-57656569.733463764,161953156694,182429102177,5347358
2026-01-23,11864259739,290933704.0,1721641089.9973097,1629796634.0576963,91844455.93961334,161894073473,182288242647,5348783
2026-01-24,8120215361,272152043.0,772431171.8491518,824953539.9032766,-52522368.05412471,161952360389,182314486611,5343266
2026-01-25,10029349193,241638734.0,769479887.6410995,774766558.9921055,-5286671.351006031,162233309722,182631988912,5331699
2026-01-26,11197754908,237804361.0,1352905385.8990786,1388870724.3674922,-35965338.46841359,162193337030,182581541846,5316621
2026-01-27,11455867734,272454483.0,1454105899.7466097,1482433811.3611274,-28327911.61451769,161127888655,181634052361,6551675
2026-01-28,11372030711,275254537.0,1571376377.9140403,1700167615.9093194,-128791237.99527907,161006976446,181339399143,11778938
2026-01-29,11669778486,304818736.0,1914664697.4946322,2076117169.4982753,-161452472.00364304,160976440495,181298984855,11830940
2026-01-30,15109695924,375454453.0,1790498682.9108732,1970059355.002157,-179560672.0912838,160150636159,180417878234,11361968
2026-01-31,17738445770,749874030.0,1658908164.5443125,1625205557.1241193,33702607.420193195,159517981873,179760874810,5106038
2026-02-01,14128327376,768571488.0,1023600826.9859602,1100259190.6071138,-76658363.6211536,159135843279,179317964625,5200539
