date,total_stablecoin_mcap,usdt_mcap,usdc_mcap,frax_mcap,tusd_mcap,busd_mcap,pyusd_mcap,fdusd_mcap,usdp_mcap,usde_mcap
2025-10-23,307417586401.0,182467850715,76054020114,5139490607,145229420.0,408891161,10722184.0,489104537,2638611,961504.0
2025-10-24,307456876817.0,182725366353,76037162295,5144626176,156400287.0,408891160,10722184.0,484757793,2638611,962334.0
2025-10-25,308055667017.0,183034945595,75996678803,5148451944,197761642.0,408891160,10722184.0,475886581,2638611,968257.0
2025-10-26,307856006020.0,183030712256,75884447544,5158121747,198319908.0,408891160,10722184.0,464025757,2638611,968972.0
2025-10-27,307724616908.0,183132999190,75832109356,5130091937,198435720.0,408891160,10722184.0,457630321,2638611,968920.0
2025-10-28,307349780587.0,183191016851,75687574209,5126983665,196285091.0,408891160,10722184.0,440628770,2638611,970062.0
2025-10-29,307536818255.0,183418916842,75767724438,5129602337,195291651.0,408891160,10722184.0,443958804,2638611,971546.0
2025-10-30,306996638168.0,183364985897,75839252919,4873486485,195379352.0,408891160,10722184.0,438305070,2638611,970809.0
2025-10-31,306757306531.0,183363406166,75561827029,5127567751,199395413.0,408891160,10722184.0,440128999,2638611,970990.0
2025-11-01,306543590994.0,183417069851,75522646181,5101028008,200149082.0,408891160,10722184.0,442317593,2638611,971102.0
2025-11-02,306663789363.0,183477069850,75496535300,5089596629,200115416.0,408891160,10722184.0,435157956,2638611,971250.0
2025-11-03,306633245174.0,183567064850,75336932985,5118341097,199665593.0,408891160,10722184.0,432463897,2638611,969093.0
2025-11-04,306459342265.0,183562064846,74976036923,5146694738,198630447.0,408891160,10722184.0,422077980,2638611,968586.0
2025-11-05,305312585003.0,183334272915,74650691250,5106481200,188347557.0,408891160,10722184.0,417187802,2638611,907814.0
2025-11-06,305357598759.0,183524336772,74803089779,5049193762,188376191.0,408891160,10722184.0,420752627,2638611,910883.0
2025-11-07,305117945241.0,183421456118,74920844018,5000361402,185922154.0,408891159,10722184.0,424354331,2638611,901663.0
2025-11-08,305533618688.0,183636808748,75414201438,4875206464,184264359.0,408891159,10722184.0,414662547,2638611,901810.0
2025-11-09,305036821545.0,183443867184,75262040367,4884119515,184733254.0,408891159,10722184.0,410425182,2638611,901860.0
2025-11-10,305010931374.0,183443867160,75278195173,4873538347,187922379.0,408891159,10722184.0,411793806,2638611,892898.0
2025-11-11,305216331896.0,183471337794,75548040755,4915144153,190078977.0,408891159,10722184.0,409986358,2638611,893060.0
2025-11-12,305317136771.0,183558450276,75513232607,4895918504,189384167.0,408891159,10722184.0,403330047,2638611,899011.0
2025-11-13,305548112188.0,184167697723,75488730268,4889384532,189632771.0,408891159,10722184.0,400403163,2638611,897035.0
2025-11-14,305032750324.0,184038597717,75039053895,4872675534,188428941.0,408891158,10722184.0,419518055,2638611,890739.0
2025-11-15,304332798696.0,183997701199,74512961425,4855191255,185581542.0,408891158,10722184.0,425006784,2638611,888092.0
2025-11-16,304170414154.0,184021451196,74386582866,4855792149,185570545.0,408891158,10722184.0,444490982,2638611,888069.0
2025-11-17,304022773719.0,184013950770,74344757165,4847490409,186784286.0,408891158,10722184.0,443355302,2638611,888017.0
2025-11-18,303597737576.0,184004050756,74353102162,4840097393,186751803.0,408891158,10722184.0,453412664,2638611,888853.0
2025-11-19,303665242006.0,183859084400,74378487507,4859123525,186739782.0,408891158,10722184.0,456446897,2638611,887602.0
2025-11-20,303481571707.0,183868329147,74127103178,4822393421,186372011.0,408891158,10722184.0,452448015,2638611,884791.0
2025-11-21,303210511283.0,184757890184,73329673348,4818210103,185840851.0,408891158,10722184.0,461563666,2638611,781803.0
2025-11-22,302894337866.0,184556081188,73590490103,4731933893,182569521.0,408891158,10722184.0,451986066,2638611,769351.0
2025-11-23,303027947507.0,184563479971,73583121468,4721875767,182509149.0,408891158,10722184.0,461235869,2638611,769945.0
2025-11-24,302803301843.0,184373921964,73519809773,4738365856,187018421.0,408891158,10722184.0,472089349,2638611,771391.0
2025-11-25,303892306209.0,184520644518,74310233035,4754092446,187276081.0,408891158,10722184.0,483180598,2638611,771179.0
2025-11-26,304116261422.0,184507212685,74764041712,4774136149,186922970.0,408891158,10722184.0,450091121,2638611,771853.0
2025-11-27,305090172669.0,184539966838,75502521029,4785256608,187654932.0,408891157,10722184.0,468061002,2638611,771911.0
2025-11-28,305460992155.0,184540266673,75731063225,4773799311,190151607.0,408891157,10722184.0,473399497,2638611,771689.0
2025-11-29,306007079722.0,184590594407,76232241210,4770145614,190252863.0,408891157,10722184.0,473793948,2638611,772521.0
2025-11-30,306038036440.0,184578594365,76261384667,4753692442,189876933.0,408891157,10722184.0,492565387,2638611,772587.0
2025-12-01,305907996921.0,184578594363,76112349840,4753889610,189735235.0,408891157,10722184.0,516450444,2638611,759673.0
2025-12-02,306707652517.0,184559976578,77002074502,4690055650,188561700.0,408891157,10722184.0,514290260,2638611,747981.0
2025-12-03,307277036142.0,184661571286,77376936826,4674743567,191409054.0,408891157,10722184.0,594301484,2638611,792501.0
2025-12-04,307477429607.0,185275678813,77574727817,4649699916,218711709.0,408891157,10722184.0,601566147,2638611,792595.0
2025-12-05,307863557030.0,185489666066,77626613205,4646410788,220717037.0,408891157,10722184.0,603705328,2638611,789348.0
2025-12-06,308159406909.0,185671557706,77822254378,4637547341,220609798.0,408891157,10722184.0,596114063,2638611,789481.0
2025-12-07,308044055051.0,185605589591,77781643287,4632712503,220609798.0,408891156,10722184.0,616162058,2638611,788624.0
2025-12-08,308056288062.0,185620700098,77761395823,4636709523,220991419.0,408891156,10722184.0,633975200,2638611,788700.0
2025-12-09,308490649313.0,185694296048,78138457954,4627042261,222992699.0,408891156,10722184.0,628235116,2638611,792332.0
2025-12-10,308705904604.0,186165611819,78095651209,4650454463,217819615.0,408891156,10722184.0,563862723,2638611,793548.0
2025-12-11,308635181868.0,186085477252,78185014861,4640766266,217188392.0,408891156,10722184.0,525982524,2638611,793569.0
2025-12-12,309574277527.0,186124222838,78567461160,4626690637,217946810.0,408891156,10722184.0,693784912,2638611,796985.0
2025-12-13,309651248197.0,186227170549,78423998790,4639211192,216969453.0,408891156,10722184.0,736055918,2638611,798833.0
2025-12-14,309615761147.0,186224670549,78355359299,4639172159,216934272.0,408891155,10722184.0,752482352,2638611,814354.0
2025-12-15,309517150426.0,186224670548,78310744099,4649815779,216750028.0,408891155,10722184.0,774988392,2638611,814123.0
2025-12-16,309369565578.0,186314670545,78208036258,4638898299,216955419.0,408891155,10722184.0,779492633,2638611,813689.0
2025-12-17,309238550594.0,186299880874,78165831999,4623598588,218774929.0,408891155,10722184.0,808984316,2638611,807700.0
2025-12-18,309316886729.0,186293380860,77983298164,4612195081,207277737.0,408891155,10722184.0,824404522,2638611,806467.0
2025-12-19,308579766361.0,186248060817,77341285321,4593439716,207771286.0,408891155,10722184.0,835300642,2638611,800500.0
2025-12-20,309034544110.0,186367744185,77117379270,4577336198,215150130.0,408891155,10722184.0,800960485,2638611,799318.0
2025-12-21,309972204575.0,186797744183,77073197863,4553390270,214824050.0,408891154,10722184.0,820127703,2638611,799319.0
2025-12-22,308885563007.0,186797744182,77028439292,4560912913,215105555.0,408891154,10722184.0,826345818,2638611,782802.0
2025-12-23,309018232432.0,186880324181,77064482833,4549595234,222925720.0,408891154,10722184.0,849682185,2638611,775672.0
2025-12-24,308777848235.0,187100147046,76839734256,4543225932,229072211.0,408891154,10722184.0,854162178,2638611,774775.0
2025-12-25,308316977739.0,186863540033,76561361608,4526943030,230773057.0,408891154,10722184.0,829571894,2638611,773548.0
2025-12-26,308390752726.0,186861373315,76473668777,4540482721,230739801.0,408891154,10722184.0,829533561,2638611,773599.0
2025-12-27,308285581010.0,186852272294,76452764619,4527874174,230245772.0,408891154,10722184.0,819332957,2638611,773217.0
2025-12-28,308187128080.0,186800272292,76372786121,4536100832,215288177.0,408891153,10722184.0,820163195,2638611,772299.0
2025-12-29,308143019740.0,186800272291,76270278647,4530154371,215339077.0,408891153,10722184.0,818621763,2638611,767265.0
2025-12-30,308084686880.0,187303272279,76007865440,4516421273,212809745.0,408891153,10722184.0,835051593,2638611,766761.0
2025-12-31,307855458319.0,187311388515,76003970103,4498019202,212315390.0,408891153,10722184.0,842388952,2638611,763775.0
2026-01-01,306960101428.0,187261227273,75312364733,4496983667,210060572.0,408891153,10722184.0,844625806,2638611,740384.0
2026-01-02,306645307126.0,187074832375,75132503398,4494234866,211778260.0,408891153,10722184.0,856694993,2638611,740434.0
2026-01-03,307430395461.0,187214832372,75288915416,4495381119,214448274.0,408891153,10722184.0,859474581,2638611,740301.0
2026-01-04,307449846026.0,187083832372,75306641558,4496697668,214480147.0,408891152,10722184.0,890018251,2638611,753661.0
2026-01-05,307601071521.0,187083832369,75375012020,4498239157,214798386.0,408891152,10722184.0,896209872,2638611,749606.0
2026-01-06,308197246888.0,187293532611,75666723343,4498374555,218384179.0,408891152,10722184.0,874070217,2638611,742064.0
2026-01-07,307896423868.0,187067881365,75482167416,4520350744,218759825.0,408891152,10722184.0,876329462,2638611,741425.0
2026-01-08,307592633094.0,187068870349,75069992350,4516851380,215057542.0,408891152,10722184.0,877807209,2638611,723458.0
2026-01-09,307357525278.0,186177870330,74923084420,4510672480,212829399.0,408891152,10722184.0,860942109,2638611,723401.0
2026-01-10,307639779328.0,186939883564,74632467209,4509941993,213530835.0,408891152,10722184.0,819976567,2638611,723349.0
2026-01-11,307768554447.0,187045563563,74596182890,4509772160,213447279.0,408891151,10722184.0,899058695,2638611,723235.0
2026-01-12,307692262951.0,186939883553,74558603100,4535297983,213666642.0,408891151,10722184.0,936305043,2638611,723335.0
2026-01-13,307032761425.0,186906829735,73977140735,4529360339,213782860.0,408891151,10722184.0,917039332,2638611,722940.0
2026-01-14,308241867019.0,186821887714,74878925568,4623354540,218284301.0,408891151,10722184.0,939578264,2638611,730985.0
2026-01-15,309199189942.0,186790391342,75687822294,4689198725,219017786.0,408891151,10722184.0,932978333,2638611,737912.0
2026-01-16,310268484085.0,186679205004,76621049108,4688701870,210250461.0,408891151,10722184.0,962317974,2638611,738172.0
2026-01-17,310924069606.0,186660995531,77119711944,4681878893,210196203.0,408891151,10722184.0,965294285,2638611,738157.0
2026-01-18,311004505688.0,186660995511,77031538927,4684630653,210193784.0,408891150,10722184.0,1110755110,2638611,738159.0
2026-01-19,311062910586.0,186964415062,76768398593,4691200241,210136485.0,408891150,10722184.0,1123066827,2638611,737980.0
2026-01-20,311024344499.0,186972526151,76437212516,4654528495,208982926.0,408891150,10722184.0,1113965188,2638611,737992.0
2026-01-21,309067715349.0,186985577484,74497118677,4645075157,204198667.0,408891150,10722184.0,1122555194,2638611,734298.0
2026-01-22,308707451279.0,186886791640,74226424810,4643461409,205833286.0,408891150,10722184.0,1132974010,2638611,732478.0
2026-01-23,308251753746.0,186891791639,73636751175,4651309544,204969614.0,408891150,10722184.0,1137932606,2638611,732415.0
2026-01-24,308714708446.0,186870822577,72936917936,4628978707,211575846.0,408891150,10722184.0,1068224398,2638611,728437.0
2026-01-25,308780361610.0,186870822575,72559398810,4625169969,210959375.0,408891149,10722184.0,1080262350,2638611,728279.0
2026-01-26,308731661368.0,186855914873,72382705488,4620835552,210900307.0,408891149,10722184.0,1093102749,2638611,727588.0
2026-01-27,308223257545.0,186508591426,72032645906,4628264254,211068545.0,408891149,10722184.0,1090137408,2638611,723030.0
2026-01-28,307661338714.0,186398204268,71539998624,4599790050,208741888.0,408891149,10722184.0,1111539211,2638611,723080.0
2026-01-29,307460820279.0,186303395123,71294078029,4612903599,208326312.0,408891149,10722184.0,1112216872,2638611,723202.0
2026-01-30,305970393400.0,185817215159,70250401831,4599751178,204217210.0,408891149,10722184.0,1092503611,2638611,593949.0
2026-01-31,305098569681.0,185577215258,70036440216,4594848412,203412221.0,408891149,10722184.0,1122568448,2638611,596856.0
