date,hhi_component,share_pct,tier,volume_usd
2025-05-13 00:00:00.000 UTC,8860.33,94.13,Tier1,3138622414.806128
2025-05-13 00:00:00.000 UTC,11.53,3.4,Tier2,113210000
2025-05-13 00:00:00.000 UTC,6.13,2.48,Tier3,82540966.52694
2025-05-14 00:00:00.000 UTC,8838.8,94.01,Tier1,2573660151.324785
2025-05-14 00:00:00.000 UTC,6.06,2.46,Tier2,67403124.02
2025-05-14 00:00:00.000 UTC,12.41,3.52,Tier3,96439061.46268004
2025-05-15 00:00:00.000 UTC,4641.84,68.13,Tier1,3113073752.232352
2025-05-15 00:00:00.000 UTC,899.73,30,Tier2,1370568955.339442
2025-05-15 00:00:00.000 UTC,3.51,1.87,Tier3,85602837.05926299
2025-05-16 00:00:00.000 UTC,6506.35,80.66,Tier1,3184356977.9678802
2025-05-16 00:00:00.000 UTC,314.54,17.74,Tier2,700150000
2025-05-16 00:00:00.000 UTC,2.57,1.6,Tier3,63274854.23566702
2025-05-17 00:00:00.000 UTC,8710.19,93.33,Tier1,668574739.3857721
2025-05-17 00:00:00.000 UTC,0.03,0.18,Tier2,1287565.33
2025-05-17 00:00:00.000 UTC,42.14,6.49,Tier3,46505716.99729801
2025-05-18 00:00:00.000 UTC,9102.81,95.41,Tier1,735710829.8505973
2025-05-18 00:00:00.000 UTC,21.08,4.59,Tier3,35404585.36933598
2025-05-19 00:00:00.000 UTC,9236.53,96.11,Tier1,2144830234.5469003
2025-05-19 00:00:00.000 UTC,8.24,2.87,Tier2,64046279.633012
2025-05-19 00:00:00.000 UTC,1.05,1.02,Tier3,22837884.29003899
2025-05-20 00:00:00.000 UTC,8236.84,90.76,Tier1,2545179517.129217
2025-05-20 00:00:00.000 UTC,46.63,6.83,Tier2,191499628.38
2025-05-20 00:00:00.000 UTC,5.83,2.41,Tier3,67709720.26609999
2025-05-21 00:00:00.000 UTC,4801.91,69.3,Tier1,4058944178.754052
2025-05-21 00:00:00.000 UTC,891.92,29.87,Tier2,1749320734.963242
2025-05-21 00:00:00.000 UTC,0.7,0.84,Tier3,49153936.04117602
2025-05-22 00:00:00.000 UTC,8490.79,92.15,Tier1,3301697480.942425
2025-05-22 00:00:00.000 UTC,11.91,3.45,Tier2,123660504.6
2025-05-22 00:00:00.000 UTC,19.39,4.4,Tier3,157777601.93120497
2025-05-23 00:00:00.000 UTC,8145.4,90.25,Tier1,3471180329.8757844
2025-05-23 00:00:00.000 UTC,34.01,5.83,Tier2,224300010
2025-05-23 00:00:00.000 UTC,15.34,3.92,Tier3,150622319.67741603
2025-05-24 00:00:00.000 UTC,8999.11,94.86,Tier1,473318483.6425801
2025-05-24 00:00:00.000 UTC,0,0.01,Tier2,45368.35
2025-05-24 00:00:00.000 UTC,26.29,5.13,Tier3,25582309.05675999
2025-05-25 00:00:00.000 UTC,8886.17,94.27,Tier1,551213516.964686
2025-05-25 00:00:00.000 UTC,32.87,5.73,Tier3,33526245.740827996
2025-05-26 00:00:00.000 UTC,7310.71,85.5,Tier1,1253110084.8596544
2025-05-26 00:00:00.000 UTC,144.34,12.01,Tier2,176079154.4622
2025-05-26 00:00:00.000 UTC,6.17,2.48,Tier3,36390262.13618701
2025-05-27 00:00:00.000 UTC,7915.64,88.97,Tier1,3136988738.7625217
2025-05-27 00:00:00.000 UTC,93.15,9.65,Tier2,340301000
2025-05-27 00:00:00.000 UTC,1.9,1.38,Tier3,48610579.88977801
2025-05-28 00:00:00.000 UTC,8131.47,90.17,Tier1,2067144321.8331873
2025-05-28 00:00:00.000 UTC,35.05,5.92,Tier2,135720000
2025-05-28 00:00:00.000 UTC,15.25,3.9,Tier3,89514127.541923
2025-05-29 00:00:00.000 UTC,8692.27,93.23,Tier1,2164673294.1674423
2025-05-29 00:00:00.000 UTC,11.02,3.32,Tier2,77089866.50999999
2025-05-29 00:00:00.000 UTC,11.88,3.45,Tier3,80042119.52570799
2025-05-30 00:00:00.000 UTC,8990.57,94.82,Tier1,2575168295.9133515
2025-05-30 00:00:00.000 UTC,26.85,5.18,Tier3,140720092.09596294
2025-05-31 00:00:00.000 UTC,1463.7,38.26,Tier1,244688480.592094
2025-05-31 00:00:00.000 UTC,2213.92,47.05,Tier2,300932314.379
2025-05-31 00:00:00.000 UTC,215.78,14.69,Tier3,93949260.09666705
2025-06-01 00:00:00.000 UTC,4602.72,67.84,Tier1,270395459.3495261
2025-06-01 00:00:00.000 UTC,228.57,15.12,Tier2,60256181
2025-06-01 00:00:00.000 UTC,290.3,17.04,Tier3,67906734.341366
2025-06-02 00:00:00.000 UTC,8146.96,90.26,Tier1,2130661239.6256795
2025-06-02 00:00:00.000 UTC,65.14,8.07,Tier2,190520097.467998
2025-06-02 00:00:00.000 UTC,2.78,1.67,Tier3,39387022.609656
2025-06-03 00:00:00.000 UTC,7766.62,88.13,Tier1,3293409343.4113317
2025-06-03 00:00:00.000 UTC,80.49,8.97,Tier2,335265000
2025-06-03 00:00:00.000 UTC,8.41,2.9,Tier3,108381754.48043706
2025-06-04 00:00:00.000 UTC,8143.34,90.24,Tier1,1699134780.263927
2025-06-04 00:00:00.000 UTC,29.29,5.41,Tier2,101900000
2025-06-04 00:00:00.000 UTC,18.9,4.35,Tier3,81862402.46668904
2025-06-05 00:00:00.000 UTC,8628.78,92.89,Tier1,2787091211.5974393
2025-06-05 00:00:00.000 UTC,17.9,4.23,Tier2,126943134.67
2025-06-05 00:00:00.000 UTC,8.28,2.88,Tier3,86347515.06463902
2025-06-06 00:00:00.000 UTC,6997.21,83.65,Tier1,2387095200.0705867
2025-06-06 00:00:00.000 UTC,200.81,14.17,Tier2,404387788
2025-06-06 00:00:00.000 UTC,4.75,2.18,Tier3,62210289.621048994
2025-06-07 00:00:00.000 UTC,2000.09,44.72,Tier1,446123909.8857248
2025-06-07 00:00:00.000 UTC,2412.85,49.12,Tier2,490000000
2025-06-07 00:00:00.000 UTC,37.91,6.16,Tier3,61417496.92988899
2025-06-08 00:00:00.000 UTC,4822.35,69.44,Tier1,366394799.16315293
2025-06-08 00:00:00.000 UTC,808.24,28.43,Tier2,150000040
2025-06-08 00:00:00.000 UTC,4.53,2.13,Tier3,11223541.215365
2025-06-09 00:00:00.000 UTC,2245.99,47.39,Tier1,2062601219.208284
2025-06-09 00:00:00.000 UTC,2454.24,49.54,Tier2,2156104039.27
2025-06-09 00:00:00.000 UTC,9.41,3.07,Tier3,133516983.61667497
2025-06-10 00:00:00.000 UTC,6258.6,79.11,Tier1,2034039000.4011316
2025-06-10 00:00:00.000 UTC,343.03,18.52,Tier2,476196931.51
2025-06-10 00:00:00.000 UTC,5.61,2.37,Tier3,60875188.87940797
2025-06-11 00:00:00.000 UTC,8617.35,92.83,Tier1,1896289332.6229644
2025-06-11 00:00:00.000 UTC,5.77,2.4,Tier2,49078493.650000006
2025-06-11 00:00:00.000 UTC,22.73,4.77,Tier3,97393766.72170903
2025-06-12 00:00:00.000 UTC,8550.41,92.47,Tier1,1986981011.0957296
2025-06-12 00:00:00.000 UTC,0,0.02,Tier2,501000
2025-06-12 00:00:00.000 UTC,56.37,7.51,Tier3,161339366.90582597
2025-06-13 00:00:00.000 UTC,8161.11,90.34,Tier1,3281625337.712276
2025-06-13 00:00:00.000 UTC,55.28,7.44,Tier2,270092104.33000004
2025-06-13 00:00:00.000 UTC,4.95,2.23,Tier3,80856122.77976997
2025-06-14 00:00:00.000 UTC,8211.6,90.62,Tier1,382229093.1563177
2025-06-14 00:00:00.000 UTC,29.22,5.41,Tier2,22800000
2025-06-14 00:00:00.000 UTC,15.81,3.98,Tier3,16774203.284948999
2025-06-15 00:00:00.000 UTC,7980.98,89.34,Tier1,409752981.0208082
2025-06-15 00:00:00.000 UTC,32.57,5.71,Tier2,26176382.5
2025-06-15 00:00:00.000 UTC,24.57,4.96,Tier3,22733926.852045998
2025-06-16 00:00:00.000 UTC,6516.95,80.73,Tier1,2538477438.896582
2025-06-16 00:00:00.000 UTC,232.4,15.24,Tier2,479365918.428797
2025-06-16 00:00:00.000 UTC,16.22,4.03,Tier3,126652875.278442
2025-06-17 00:00:00.000 UTC,7830.35,88.49,Tier1,2638902605.0077
2025-06-17 00:00:00.000 UTC,65.46,8.09,Tier2,241278163.6123
2025-06-17 00:00:00.000 UTC,11.7,3.42,Tier3,101990971.06657602
2025-06-18 00:00:00.000 UTC,3428.73,58.56,Tier1,1939831111.879985
2025-06-18 00:00:00.000 UTC,1641.37,40.51,Tier2,1342149304.071438
2025-06-18 00:00:00.000 UTC,0.87,0.93,Tier3,30835216.368983
2025-06-19 00:00:00.000 UTC,6969.63,83.48,Tier1,855654162.3742512
2025-06-19 00:00:00.000 UTC,199.97,14.14,Tier2,144934543.36
2025-06-19 00:00:00.000 UTC,5.64,2.37,Tier3,24339077.809835013
2025-06-20 00:00:00.000 UTC,8905.66,94.37,Tier1,2837680828.186632
2025-06-20 00:00:00.000 UTC,16.96,4.12,Tier2,123820000
2025-06-20 00:00:00.000 UTC,2.29,1.51,Tier3,45478606.24334699
2025-06-21 00:00:00.000 UTC,2032.77,45.09,Tier1,370471995.5543482
2025-06-21 00:00:00.000 UTC,2583.09,50.82,Tier2,417620000.0745
2025-06-21 00:00:00.000 UTC,16.73,4.09,Tier3,33604420.21157798
2025-06-22 00:00:00.000 UTC,6776.65,82.32,Tier1,770179292.4292994
2025-06-22 00:00:00.000 UTC,156.71,12.52,Tier2,117120334.46000001
2025-06-22 00:00:00.000 UTC,26.64,5.16,Tier3,48287714.22738199
2025-06-23 00:00:00.000 UTC,4377.07,66.16,Tier1,3143530847.885734
2025-06-23 00:00:00.000 UTC,1009.09,31.77,Tier2,1509352281.27
2025-06-23 00:00:00.000 UTC,4.3,2.07,Tier3,98563871.64895
2025-06-24 00:00:00.000 UTC,6979.52,83.54,Tier1,3317739585.39437
2025-06-24 00:00:00.000 UTC,211.03,14.53,Tier2,576900000.05201
2025-06-24 00:00:00.000 UTC,3.72,1.93,Tier3,76629970.2106
2025-06-25 00:00:00.000 UTC,7284.88,85.35,Tier1,2594933153.446569
2025-06-25 00:00:00.000 UTC,184.05,13.57,Tier2,412456999
2025-06-25 00:00:00.000 UTC,1.17,1.08,Tier3,32900613.730445996
2025-06-26 00:00:00.000 UTC,7402.65,86.04,Tier1,2222593879.603315
2025-06-26 00:00:00.000 UTC,113.42,10.65,Tier2,275108130.72
2025-06-26 00:00:00.000 UTC,10.97,3.31,Tier3,85547576.074184
2025-06-27 00:00:00.000 UTC,8048.31,89.71,Tier1,2498786003.702514
2025-06-27 00:00:00.000 UTC,93.13,9.65,Tier2,268800000.008199
2025-06-27 00:00:00.000 UTC,0.41,0.64,Tier3,17744078.096686997
2025-06-28 00:00:00.000 UTC,4462.4,66.8,Tier1,200857236.10147995
2025-06-28 00:00:00.000 UTC,831.44,28.83,Tier2,86700000.034099
2025-06-28 00:00:00.000 UTC,19.05,4.36,Tier3,13121958.501822
2025-06-29 00:00:00.000 UTC,3240.2,56.92,Tier1,259314557.65510315
2025-06-29 00:00:00.000 UTC,283.47,16.84,Tier2,76700000
2025-06-29 00:00:00.000 UTC,688.57,26.24,Tier3,119540710.91720507
2025-06-30 00:00:00.000 UTC,8342.62,91.34,Tier1,2435157644.3367743
2025-06-30 00:00:00.000 UTC,64.01,8,Tier2,213300000
2025-06-30 00:00:00.000 UTC,0.44,0.66,Tier3,17638712.84795799
2025-07-01 00:00:00.000 UTC,7194.81,84.82,Tier1,1547436219.5477479
2025-07-01 00:00:00.000 UTC,208.81,14.45,Tier2,263622549.92180002
2025-07-01 00:00:00.000 UTC,0.53,0.73,Tier3,13269350.567896
2025-07-02 00:00:00.000 UTC,6739.23,82.09,Tier1,3033450708.1372266
2025-07-02 00:00:00.000 UTC,282.14,16.8,Tier2,620670000.0055001
2025-07-02 00:00:00.000 UTC,1.23,1.11,Tier3,41025916.059567
2025-07-03 00:00:00.000 UTC,5200.54,72.11,Tier1,3185123413.1318936
2025-07-03 00:00:00.000 UTC,764.03,27.64,Tier2,1220834382.297175
2025-07-03 00:00:00.000 UTC,0.06,0.24,Tier3,10782727.925359003
2025-07-04 00:00:00.000 UTC,6367.3,79.8,Tier1,1367172757.2903445
2025-07-04 00:00:00.000 UTC,381.09,19.52,Tier2,334469851.59299994
2025-07-04 00:00:00.000 UTC,0.47,0.68,Tier3,11706189.222329995
2025-07-05 00:00:00.000 UTC,9684.18,98.41,Tier1,443941711.9670754
2025-07-05 00:00:00.000 UTC,2.53,1.59,Tier3,7180784.125812001
2025-07-06 00:00:00.000 UTC,7851.1,88.61,Tier1,409344297.13016355
2025-07-06 00:00:00.000 UTC,94.88,9.74,Tier2,45000000
2025-07-06 00:00:00.000 UTC,2.73,1.65,Tier3,7636064.879676002
2025-07-07 00:00:00.000 UTC,8700.49,93.28,Tier1,2956103087.2006683
2025-07-07 00:00:00.000 UTC,34.13,5.84,Tier2,185134294
2025-07-07 00:00:00.000 UTC,0.78,0.88,Tier3,27947712.241652004
2025-07-08 00:00:00.000 UTC,9175.82,95.79,Tier1,1466600361.102452
2025-07-08 00:00:00.000 UTC,15.36,3.92,Tier2,60000000
2025-07-08 00:00:00.000 UTC,0.08,0.29,Tier3,4449768.974160999
2025-07-09 00:00:00.000 UTC,8864.19,94.15,Tier1,3189605842.408613
2025-07-09 00:00:00.000 UTC,19.15,4.38,Tier2,148252109.618609
2025-07-09 00:00:00.000 UTC,2.17,1.47,Tier3,49940734.01589599
2025-07-10 00:00:00.000 UTC,8800.97,93.81,Tier1,4569960313.833233
2025-07-10 00:00:00.000 UTC,28.78,5.36,Tier2,261340437.12
2025-07-10 00:00:00.000 UTC,0.68,0.82,Tier3,40023816.27115503
2025-07-11 00:00:00.000 UTC,9301.67,96.45,Tier1,4666093523.057701
2025-07-11 00:00:00.000 UTC,10.29,3.21,Tier2,155219180
2025-07-11 00:00:00.000 UTC,0.12,0.35,Tier3,16765933.782505002
2025-07-12 00:00:00.000 UTC,6739.71,82.1,Tier1,760271329.79532
2025-07-12 00:00:00.000 UTC,288.64,16.99,Tier2,157334000
2025-07-12 00:00:00.000 UTC,0.84,0.91,Tier3,8473515.083663
2025-07-13 00:00:00.000 UTC,8883.55,94.25,Tier1,890974405.4036199
2025-07-13 00:00:00.000 UTC,22.66,4.76,Tier2,45000000
2025-07-13 00:00:00.000 UTC,0.97,0.99,Tier3,9330733.689118002
2025-07-14 00:00:00.000 UTC,7637.1,87.39,Tier1,4715541503.387363
2025-07-14 00:00:00.000 UTC,145.73,12.07,Tier2,651400000
2025-07-14 00:00:00.000 UTC,0.29,0.54,Tier3,28999650.848361
2025-07-15 00:00:00.000 UTC,9386.17,96.88,Tier1,5232950144.016966
2025-07-15 00:00:00.000 UTC,4.77,2.18,Tier2,118000000
2025-07-15 00:00:00.000 UTC,0.87,0.93,Tier3,50402075.900164
2025-07-16 00:00:00.000 UTC,3681.03,60.67,Tier1,5050159221.395117
2025-07-16 00:00:00.000 UTC,1474.26,38.4,Tier2,3196000100
2025-07-16 00:00:00.000 UTC,0.87,0.93,Tier3,77613706.13864997
2025-07-17 00:00:00.000 UTC,4162.15,64.51,Tier1,6516826523.880256
2025-07-17 00:00:00.000 UTC,1231.52,35.09,Tier2,3544853539.549163
2025-07-17 00:00:00.000 UTC,0.15,0.39,Tier3,39614590.01678402
2025-07-18 00:00:00.000 UTC,8060.13,89.78,Tier1,6823662328.786706
2025-07-18 00:00:00.000 UTC,90.89,9.53,Tier2,724600000
2025-07-18 00:00:00.000 UTC,0.47,0.69,Tier3,52313904.09752096
2025-07-19 00:00:00.000 UTC,6841.46,82.71,Tier1,1920060051.959215
2025-07-19 00:00:00.000 UTC,281.17,16.77,Tier2,389244987.58
2025-07-19 00:00:00.000 UTC,0.27,0.52,Tier3,12043984.500239002
2025-07-20 00:00:00.000 UTC,9531.52,97.63,Tier1,1038670542.2904408
2025-07-20 00:00:00.000 UTC,0.01,0.09,Tier2,1000000
2025-07-20 00:00:00.000 UTC,5.18,2.28,Tier3,24219229.245301
2025-07-21 00:00:00.000 UTC,8307.95,91.15,Tier1,4637955216.8593645
2025-07-21 00:00:00.000 UTC,65.73,8.11,Tier2,412530770
2025-07-21 00:00:00.000 UTC,0.55,0.74,Tier3,37893638.03530699
2025-07-22 00:00:00.000 UTC,8652.76,93.02,Tier1,3837494860.6931176
2025-07-22 00:00:00.000 UTC,40.86,6.39,Tier2,263705312.41
2025-07-22 00:00:00.000 UTC,0.35,0.59,Tier3,24241071.182949007
2025-07-23 00:00:00.000 UTC,7491.62,86.55,Tier1,3459969272.494467
2025-07-23 00:00:00.000 UTC,172.75,13.14,Tier2,525401007.5
2025-07-23 00:00:00.000 UTC,0.09,0.3,Tier3,12092639.372729996
2025-07-24 00:00:00.000 UTC,3442.88,58.68,Tier1,3858608259.594753
2025-07-24 00:00:00.000 UTC,1680.97,41,Tier2,2696188873.09664
2025-07-24 00:00:00.000 UTC,0.11,0.32,Tier3,21324379.594142
2025-07-25 00:00:00.000 UTC,7853.67,88.62,Tier1,7000551783.903342
2025-07-25 00:00:00.000 UTC,123.3,11.1,Tier2,877145000.0009999
2025-07-25 00:00:00.000 UTC,0.08,0.28,Tier3,21737618.643279996
2025-07-26 00:00:00.000 UTC,5616.38,74.94,Tier1,948345713.4654132
2025-07-26 00:00:00.000 UTC,472.27,21.73,Tier2,275000000.001
2025-07-26 00:00:00.000 UTC,11.06,3.33,Tier3,42084716.769179
2025-07-27 00:00:00.000 UTC,9404.32,96.98,Tier1,935831688.1485366
2025-07-27 00:00:00.000 UTC,9.15,3.02,Tier3,29183416.153046012
2025-07-28 00:00:00.000 UTC,8430.87,91.82,Tier1,3916054822.364969
2025-07-28 00:00:00.000 UTC,49.97,7.07,Tier2,301472252.12186897
2025-07-28 00:00:00.000 UTC,1.24,1.11,Tier3,47408238.066044986
2025-07-29 00:00:00.000 UTC,9292.98,96.4,Tier1,4850983683.0383005
2025-07-29 00:00:00.000 UTC,8.89,2.98,Tier2,150000000
2025-07-29 00:00:00.000 UTC,0.38,0.62,Tier3,31152814.929808002
2025-07-30 00:00:00.000 UTC,9319.36,96.54,Tier1,2844255089.2628827
2025-07-30 00:00:00.000 UTC,6.3,2.51,Tier2,73980599.63812
2025-07-30 00:00:00.000 UTC,0.91,0.95,Tier3,28053666.818991
2025-07-31 00:00:00.000 UTC,9498.41,97.46,Tier1,5211021191.385118
2025-07-31 00:00:00.000 UTC,4.23,2.06,Tier2,109972500
2025-07-31 00:00:00.000 UTC,0.23,0.48,Tier3,25849818.893273994
2025-08-01 00:00:00.000 UTC,8791.16,93.76,Tier1,4746840783.571025
2025-08-01 00:00:00.000 UTC,24.69,4.97,Tier2,251572500.0015
2025-08-01 00:00:00.000 UTC,1.61,1.27,Tier3,64278129.54700399
2025-08-02 00:00:00.000 UTC,9711.16,98.55,Tier1,902738869.5697362
2025-08-02 00:00:00.000 UTC,0.46,0.68,Tier2,6206843.37
2025-08-02 00:00:00.000 UTC,0.6,0.78,Tier3,7119953.106294995
2025-08-03 00:00:00.000 UTC,8641.44,92.96,Tier1,1039106585.7080169
2025-08-03 00:00:00.000 UTC,16.93,4.12,Tier2,46000000.001
2025-08-03 00:00:00.000 UTC,8.56,2.93,Tier3,32700845.359323997
2025-08-04 00:00:00.000 UTC,9362.69,96.76,Tier1,3876216333.17716
2025-08-04 00:00:00.000 UTC,4.83,2.2,Tier2,88001888.663135
2025-08-04 00:00:00.000 UTC,1.09,1.04,Tier3,41752409.412039995
2025-08-05 00:00:00.000 UTC,9017.56,94.96,Tier1,3438705817.7050247
2025-08-05 00:00:00.000 UTC,23.89,4.89,Tier2,176983405.070001
2025-08-05 00:00:00.000 UTC,0.02,0.15,Tier3,5494287.052881997
2025-08-06 00:00:00.000 UTC,5152.87,71.78,Tier1,2874794504.898337
2025-08-06 00:00:00.000 UTC,776.17,27.86,Tier2,1115733261.269929
2025-08-06 00:00:00.000 UTC,0.13,0.36,Tier3,14284005.584080996
2025-08-07 00:00:00.000 UTC,8169.11,90.38,Tier1,3784106734.931916
2025-08-07 00:00:00.000 UTC,74.8,8.65,Tier2,362100000
2025-08-07 00:00:00.000 UTC,0.94,0.97,Tier3,40532421.437987
2025-08-08 00:00:00.000 UTC,9849.4,99.24,Tier1,3658778723.15665
2025-08-08 00:00:00.000 UTC,0,0.04,Tier2,1425847.08
2025-08-08 00:00:00.000 UTC,0.51,0.72,Tier3,26440455.742512994
2025-08-09 00:00:00.000 UTC,7833.85,88.51,Tier1,1080695101.2768018
2025-08-09 00:00:00.000 UTC,99.84,9.99,Tier2,122000000
2025-08-09 00:00:00.000 UTC,2.25,1.5,Tier3,18304286.498288002
2025-08-10 00:00:00.000 UTC,8392.11,91.61,Tier1,1301398904.3578632
2025-08-10 00:00:00.000 UTC,49.55,7.04,Tier2,100000000
2025-08-10 00:00:00.000 UTC,1.83,1.35,Tier3,19210647.241083
2025-08-11 00:00:00.000 UTC,8253.49,90.85,Tier1,4215384791.550481
2025-08-11 00:00:00.000 UTC,69.1,8.31,Tier2,385694913.400242
2025-08-11 00:00:00.000 UTC,0.7,0.84,Tier3,38924065.173019
2025-08-12 00:00:00.000 UTC,9725.9,98.62,Tier1,4339510099.238923
2025-08-12 00:00:00.000 UTC,0,0,Tier2,200000
2025-08-12 00:00:00.000 UTC,1.89,1.38,Tier3,60525213.50769699
2025-08-13 00:00:00.000 UTC,9564.42,97.8,Tier1,5906141214.4440565
2025-08-13 00:00:00.000 UTC,1.83,1.35,Tier2,81800000
2025-08-13 00:00:00.000 UTC,0.72,0.85,Tier3,51191991.380066
2025-08-14 00:00:00.000 UTC,4185.92,64.7,Tier1,7392517768.101384
2025-08-14 00:00:00.000 UTC,1218.87,34.91,Tier2,3989100032
2025-08-14 00:00:00.000 UTC,0.15,0.39,Tier3,44453932.77999599
2025-08-15 00:00:00.000 UTC,6405.55,80.03,Tier1,6628144225.549523
2025-08-15 00:00:00.000 UTC,372.81,19.31,Tier2,1599026577.6399999
2025-08-15 00:00:00.000 UTC,0.43,0.66,Tier3,54420812.75866996
2025-08-16 00:00:00.000 UTC,4949.19,70.35,Tier1,1382966493.5229917
2025-08-16 00:00:00.000 UTC,814.4,28.54,Tier2,561000000
2025-08-16 00:00:00.000 UTC,1.24,1.11,Tier3,21858324.02687301
2025-08-17 00:00:00.000 UTC,7848,88.59,Tier1,1299015176.4968083
2025-08-17 00:00:00.000 UTC,104.64,10.23,Tier2,150000000
2025-08-17 00:00:00.000 UTC,1.4,1.18,Tier3,17324863.669868007
2025-08-18 00:00:00.000 UTC,6680.07,81.73,Tier1,3614343802.600465
2025-08-18 00:00:00.000 UTC,322.35,17.95,Tier2,793963930.331
2025-08-18 00:00:00.000 UTC,0.1,0.31,Tier3,13897995.253924007
2025-08-19 00:00:00.000 UTC,8554.25,92.49,Tier1,4124416529.536848
2025-08-19 00:00:00.000 UTC,40.94,6.4,Tier2,285345176.232
2025-08-19 00:00:00.000 UTC,1.24,1.11,Tier3,49587947.065950975
2025-08-20 00:00:00.000 UTC,4815.17,69.39,Tier1,3266496303.9688954
2025-08-20 00:00:00.000 UTC,906.76,30.11,Tier2,1417500000.0149999
2025-08-20 00:00:00.000 UTC,0.25,0.5,Tier3,23352100.152016997
2025-08-21 00:00:00.000 UTC,8365.16,91.46,Tier1,3515103927.102353
2025-08-21 00:00:00.000 UTC,54.99,7.42,Tier2,285000000.0388
2025-08-21 00:00:00.000 UTC,1.26,1.12,Tier3,43167971.64917201
2025-08-22 00:00:00.000 UTC,2482.15,49.82,Tier1,4525738665.640439
2025-08-22 00:00:00.000 UTC,2473.23,49.73,Tier2,4517607200.8717375
2025-08-22 00:00:00.000 UTC,0.2,0.45,Tier3,40627182.38649901
2025-08-23 00:00:00.000 UTC,8528.26,92.35,Tier1,1306890811.33712
2025-08-23 00:00:00.000 UTC,7.99,2.83,Tier2,40000000.00001
2025-08-23 00:00:00.000 UTC,23.28,4.82,Tier3,68280501.51039897
2025-08-24 00:00:00.000 UTC,9162.46,95.72,Tier1,1533487654.4875276
2025-08-24 00:00:00.000 UTC,18.31,4.28,Tier3,68555244.40866502
2025-08-25 00:00:00.000 UTC,8569.03,92.57,Tier1,5135788503.893496
2025-08-25 00:00:00.000 UTC,32.25,5.68,Tier2,315059803.54858994
2025-08-25 00:00:00.000 UTC,3.07,1.75,Tier3,97214041.39641403
2025-08-26 00:00:00.000 UTC,8994.06,94.84,Tier1,5047369539.073311
2025-08-26 00:00:00.000 UTC,21.95,4.68,Tier2,249329989.54641
2025-08-26 00:00:00.000 UTC,0.23,0.48,Tier3,25451334.316055
2025-08-27 00:00:00.000 UTC,5418.26,73.61,Tier1,3792473864.2163253
2025-08-27 00:00:00.000 UTC,663.96,25.77,Tier2,1327592500.0292
2025-08-27 00:00:00.000 UTC,0.39,0.62,Tier3,32134191.382922992
2025-08-28 00:00:00.000 UTC,4840.06,69.57,Tier1,5293505858.511401
2025-08-28 00:00:00.000 UTC,911.2,30.19,Tier2,2296805613.3395
2025-08-28 00:00:00.000 UTC,0.06,0.24,Tier3,18517152.812952
2025-08-29 00:00:00.000 UTC,8906.38,94.37,Tier1,5164368289.485755
2025-08-29 00:00:00.000 UTC,29.16,5.4,Tier2,295491623.41599995
2025-08-29 00:00:00.000 UTC,0.05,0.23,Tier3,12398421.587568002
2025-08-30 00:00:00.000 UTC,707.08,26.59,Tier1,595822671.50582
2025-08-30 00:00:00.000 UTC,5353.43,73.17,Tier2,1639450000.0389
2025-08-30 00:00:00.000 UTC,0.06,0.24,Tier3,5418766.731822
2025-08-31 00:00:00.000 UTC,7911.57,88.95,Tier1,708746007.4733118
2025-08-31 00:00:00.000 UTC,67.63,8.22,Tier2,65527864.95
2025-08-31 00:00:00.000 UTC,8.01,2.83,Tier3,22544527.837456003
2025-09-01 00:00:00.000 UTC,9523.58,97.59,Tier1,3151927533.8824215
2025-09-01 00:00:00.000 UTC,2.47,1.57,Tier2,50726300.35
2025-09-01 00:00:00.000 UTC,0.71,0.84,Tier3,27148897.07535201
2025-09-02 00:00:00.000 UTC,4807.72,69.34,Tier1,3705721880.8690934
2025-09-02 00:00:00.000 UTC,871.67,29.52,Tier2,1577900010.03929
2025-09-02 00:00:00.000 UTC,1.3,1.14,Tier3,60832980.89167001
2025-09-03 00:00:00.000 UTC,8790.84,93.76,Tier1,4490188975.778712
2025-09-03 00:00:00.000 UTC,34.09,5.84,Tier2,279608030.8075
2025-09-03 00:00:00.000 UTC,0.16,0.4,Tier3,19253256.45110301
2025-09-04 00:00:00.000 UTC,1576.11,39.7,Tier1,2894823549.83663
2025-09-04 00:00:00.000 UTC,3610.85,60.09,Tier2,4381600000
2025-09-04 00:00:00.000 UTC,0.04,0.21,Tier3,15267291.726573
2025-09-05 00:00:00.000 UTC,8011.95,89.51,Tier1,3387734853.3267617
2025-09-05 00:00:00.000 UTC,106.73,10.33,Tier2,391000000.00099
2025-09-05 00:00:00.000 UTC,0.03,0.16,Tier3,6041956.866508
2025-09-06 00:00:00.000 UTC,9814.86,99.07,Tier1,655513606.7797298
2025-09-06 00:00:00.000 UTC,0.86,0.93,Tier3,6153801.229737999
2025-09-07 00:00:00.000 UTC,9802.61,99.01,Tier1,498025673.63141507
2025-09-07 00:00:00.000 UTC,0.98,0.99,Tier3,4989360.1641289955
2025-09-08 00:00:00.000 UTC,9472.34,97.33,Tier1,3376826687.698763
2025-09-08 00:00:00.000 UTC,4.75,2.18,Tier2,75642748.722042
2025-09-08 00:00:00.000 UTC,0.24,0.49,Tier3,17136949.065061998
2025-09-09 00:00:00.000 UTC,8814.25,93.88,Tier1,3050776057.930566
2025-09-09 00:00:00.000 UTC,31.16,5.58,Tier2,181400000
2025-09-09 00:00:00.000 UTC,0.28,0.53,Tier3,17332049.765694004
